policy_id,customer_id,product_code,product_variant,start_date,end_date,policy_status,written_premium,sum_insured,currency,sales_channel,policy_version
P-2024-000244,100208,AUTO,MTPL,2024-08-26,2025-09-10,Active,66.25,40035.6,EUR,Online,1
P-2024-000245,100364,HOME,HomeBasic,2024-01-03,2024-11-09,Expired,539.84,11994.77,EUR,Phone,1
P-2023-000246,100640,TRAVEL,World,2023-02-13,2023-12-24,Expired,48.88,10085.03,EUR,Online,1
P-2025-000247,100102,LIABILITY,Personal,2025-05-24,2025-09-04,Active,236.54,48381.46,EUR,Broker,1
P-2023-000248,100026,PET,Cat,2023-09-30,2024-12-25,Expired,150.81,43753.48,EUR,Bank,1
P-2023-000249,100081,AUTO,MTPL,2023-03-29,2024-04-18,Expired,317.68,36182.69,EUR,Broker,1
P-2023-000250,100838,LIABILITY,Personal,2023-01-31,2023-11-03,Expired,158.71,13861.77,EUR,Phone,1
P-2024-000251,100392,PET,Dog,2024-05-30,2025-04-25,Expired,123.78,48369.98,EUR,Phone,1
P-2024-000252,100546,HOME,HomeBasic,2024-06-13,2025-08-24,Active,1451.41,34816.03,EUR,Broker,1
P-2023-000253,100166,TRAVEL,Europe,2023-02-04,2024-01-29,Expired,41.93,16728.86,EUR,Broker,1
P-2023-000254,100234,LIABILITY,Personal,2023-06-22,2024-05-03,Expired,128.65,6857.01,EUR,Phone,1
P-2024-000255,100892,TRAVEL,Europe,2024-08-03,2025-03-14,Expired,17.79,16466.03,EUR,Bank,1
P-2024-000256,100139,LIABILITY,Personal,2024-06-06,2025-06-13,Expired,195.45,1333.03,EUR,Online,1
P-2023-000257,100379,TRAVEL,Europe,2023-09-02,2024-08-25,Expired,39.3,22790.93,EUR,Bank,1
P-2023-000258,100989,PET,Cat,2023-09-28,2025-01-13,Expired,113.46,20850.29,EUR,Phone,1
P-2023-000259,100808,LIABILITY,Personal,2023-12-13,2025-02-18,Expired,360.75,5340.34,EUR,Phone,1
P-2024-000260,100118,HOME,HomePlus,2024-04-21,2025-04-20,Expired,528.58,49337.88,EUR,Online,1
P-2023-000261,100178,HOME,HomeBasic,2023-01-03,2024-02-17,Expired,324.8,2487.34,EUR,Phone,1
P-2023-000262,100689,PET,Dog,2023-10-10,2024-05-07,Expired,73.79,46953.46,EUR,Phone,1
P-2025-000263,100853,TRAVEL,Europe,2025-05-28,2026-04-07,Active,18.71,31391.51,EUR,Agent,1
P-2024-000264,100375,PET,Dog,2024-05-29,2025-02-28,Expired,144.55,38256.08,EUR,Agent,1
P-2024-000265,100991,HOME,HomePlus,2024-05-11,2025-02-12,Expired,811.49,18967.27,EUR,Broker,1
P-2024-000266,100535,AUTO,CASCO,2024-11-24,2025-07-17,Active,132.15,15860.86,EUR,Agent,1
P-2024-000267,100687,TRAVEL,Europe,2024-01-23,2024-10-11,Expired,20.96,25790.36,EUR,Agent,1
P-2023-000268,100295,TRAVEL,World,2023-06-17,2024-07-06,Expired,49.91,1617.22,EUR,Agent,1
P-2024-000269,100261,AUTO,CASCO,2024-11-11,2025-08-01,Active,665.42,3984.37,EUR,Bank,1
P-2025-000270,100769,HOME,HomePlus,2025-02-04,2026-02-02,Active,563.44,17139.58,EUR,Bank,1
P-2023-000271,100170,TRAVEL,World,2023-06-07,2024-05-22,Expired,103.2,7715.59,EUR,Bank,1
P-2023-000272,100834,LIABILITY,Personal,2023-09-10,2024-07-29,Expired,81.07,36623.91,EUR,Bank,1
P-2024-000273,100083,AUTO,MTPL,2024-04-03,2025-04-17,Expired,119.34,27042.48,EUR,Agent,1
P-2023-000274,100969,TRAVEL,World,2023-06-12,2024-07-23,Expired,43.49,28845.16,EUR,Agent,1
P-2024-000275,100172,TRAVEL,Europe,2024-08-06,2026-01-14,Active,35.26,9533.68,EUR,Broker,1
P-2024-000276,100905,AUTO,MTPL,2024-06-08,2025-07-07,Active,591.37,3507.11,EUR,Phone,1
P-2023-000277,100586,LIABILITY,Personal,2023-02-18,2023-09-08,Expired,147.99,46552.83,EUR,Bank,1
P-2023-000278,100446,HOME,HomePlus,2023-09-02,2024-03-01,Expired,604.07,13647.27,EUR,Agent,1
P-2023-000279,100920,AUTO,CASCO,2023-11-16,2024-06-05,Expired,481.77,23298.71,EUR,Broker,1
P-2024-000280,100325,PET,Cat,2024-03-13,2025-01-17,Expired,101.67,39017.99,EUR,Online,1
P-2023-000281,100641,HOME,HomeBasic,2023-03-19,2024-04-10,Expired,563.97,22493.8,EUR,Bank,1
P-2023-000282,100368,LIABILITY,Personal,2023-08-27,2024-09-19,Expired,310.43,32673.96,EUR,Agent,1
P-2024-000283,100789,TRAVEL,Europe,2024-10-26,2025-08-31,Active,47.82,41363.57,EUR,Agent,1
P-2023-000284,100373,TRAVEL,World,2023-11-07,2024-10-25,Expired,40.16,15340.1,EUR,Agent,1
P-2023-000285,100649,AUTO,MTPL,2023-09-23,2024-08-10,Expired,84.01,49953.43,EUR,Online,1
P-2023-000286,100086,AUTO,CASCO,2023-06-29,2023-11-27,Expired,1051.01,6228.88,EUR,Online,1
P-2025-000287,100374,PET,Cat,2025-01-29,2025-10-26,Active,83.25,37372.64,EUR,Online,1
P-2023-000288,100188,AUTO,CASCO,2023-10-15,2024-09-07,Expired,278.12,19867.84,EUR,Online,1
P-2023-000289,100470,PET,Cat,2023-10-17,2024-11-26,Expired,26.48,29036.43,EUR,Bank,1
P-2024-000290,100575,AUTO,CASCO,2024-11-14,2026-01-28,Active,192.04,17707.14,EUR,Bank,1
P-2024-000291,100771,TRAVEL,Europe,2024-02-22,2025-07-02,Active,29.92,30541.75,EUR,Phone,1
P-2023-000292,100522,AUTO,MTPL,2023-05-31,2024-08-06,Expired,244.45,48747.53,EUR,Agent,1
P-2023-000293,100045,TRAVEL,World,2023-12-20,2025-02-24,Expired,71.86,26197.12,EUR,Phone,1
P-2025-000294,100290,AUTO,CASCO,2025-03-22,2026-03-10,Active,578.2,2957.45,EUR,Bank,1
P-2024-000295,100050,LIABILITY,Personal,2024-01-02,2025-04-19,Expired,211.55,43058.19,EUR,Bank,1
P-2024-000296,100929,TRAVEL,Europe,2024-09-05,2025-11-13,Active,31.85,32413.22,EUR,Agent,1
P-2023-000297,100075,LIABILITY,Personal,2023-07-06,2024-09-03,Expired,168.71,17573.32,EUR,Bank,1
P-2023-000298,100688,HOME,HomeBasic,2023-11-26,2025-01-15,Expired,547.06,35277.18,EUR,Broker,1
P-2024-000299,100254,HOME,HomeBasic,2024-10-19,2025-07-29,Active,236.78,7137.31,EUR,Agent,1
P-2023-000300,100122,PET,Dog,2023-08-18,2024-09-24,Expired,74.69,48666.89,EUR,Phone,1
P-2023-000301,100207,TRAVEL,World,2023-04-15,2024-02-01,Expired,57.78,33867.49,EUR,Agent,1
P-2025-000302,100677,PET,Cat,2025-05-07,2027-01-11,Active,90.97,7724.13,EUR,Online,1
P-2023-000303,100216,TRAVEL,World,2023-01-20,2023-12-20,Expired,77.12,27977.96,EUR,Phone,1
P-2023-000304,100831,LIABILITY,Personal,2023-06-24,2024-03-07,Expired,125.94,31921.42,EUR,Bank,1
P-2025-000305,100852,HOME,HomeBasic,2025-05-30,2026-05-10,Active,670.07,17777.36,EUR,Phone,1
P-2023-000306,100776,LIABILITY,Personal,2023-06-14,2024-07-01,Expired,157.02,29539.32,EUR,Phone,1
P-2025-000307,100591,AUTO,CASCO,2025-04-12,2026-03-21,Active,436.97,20656.25,EUR,Online,1
P-2024-000308,100838,PET,Cat,2024-08-18,2025-11-29,Active,100.81,1857.41,EUR,Bank,1
P-2023-000309,100411,LIABILITY,Personal,2023-02-28,2024-02-13,Expired,164.33,49917.62,EUR,Broker,1
P-2023-000310,100504,TRAVEL,World,2023-08-12,2024-11-17,Expired,25.56,14436.43,EUR,Phone,1
P-2023-000311,100601,LIABILITY,Personal,2023-03-02,2023-10-06,Expired,151.17,42081.58,EUR,Bank,1
P-2023-000312,100839,TRAVEL,Europe,2023-03-18,2024-05-31,Expired,58.59,11088.22,EUR,Bank,1
P-2023-000313,100675,TRAVEL,World,2023-02-01,2024-04-29,Expired,34.69,15984.86,EUR,Online,1
P-2024-000314,100072,TRAVEL,World,2024-03-11,2024-11-27,Expired,75.81,6176.87,EUR,Bank,1
P-2023-000315,100066,AUTO,MTPL,2023-07-28,2024-03-01,Expired,303.18,39067.79,EUR,Online,1
P-2024-000316,100825,PET,Cat,2024-02-23,2025-05-09,Expired,109.98,3754.48,EUR,Bank,1
P-2023-000317,100804,LIABILITY,Personal,2023-10-19,2024-12-15,Expired,180.95,15696.99,EUR,Bank,1
P-2025-000318,100960,HOME,HomePlus,2025-01-22,2026-02-08,Active,570.14,2637.76,EUR,Phone,1
P-2025-000319,100477,TRAVEL,Europe,2025-03-11,2026-05-06,Active,23.87,38954.03,EUR,Broker,1
P-2025-000320,100215,AUTO,CASCO,2025-02-26,2026-02-22,Active,170.56,45826.91,EUR,Bank,1
P-2023-000321,100448,HOME,HomeBasic,2023-09-27,2024-11-24,Expired,279.39,13415.59,EUR,Broker,1
P-2024-000322,100206,HOME,HomeBasic,2024-01-23,2025-03-05,Expired,264.94,30090.55,EUR,Agent,1
P-2024-000323,100846,PET,Dog,2024-07-13,2025-09-30,Active,98.92,46472.7,EUR,Broker,1
P-2024-000324,100396,TRAVEL,World,2024-12-22,2025-09-26,Active,30.54,28665.11,EUR,Phone,1
P-2023-000325,100314,PET,Dog,2023-02-17,2023-09-20,Expired,88.53,44058.58,EUR,Broker,1
P-2024-000326,100160,TRAVEL,World,2024-11-23,2025-12-19,Active,41.43,45442.29,EUR,Broker,1
P-2024-000327,100454,PET,Cat,2024-06-18,2025-07-10,Active,49.15,34514.78,EUR,Broker,1
P-2024-000328,100799,TRAVEL,Europe,2024-03-18,2024-12-01,Expired,55.6,10226.82,EUR,Agent,1
P-2023-000329,100111,PET,Dog,2023-09-11,2024-07-24,Expired,149.98,29154.53,EUR,Phone,1
P-2023-000330,100591,HOME,HomeBasic,2023-12-16,2025-04-16,Expired,336.12,7927.79,EUR,Broker,1
P-2025-000331,100533,TRAVEL,World,2025-03-08,2026-08-06,Active,50.58,42160.92,EUR,Agent,1
P-2023-000332,100355,AUTO,CASCO,2023-07-25,2024-06-10,Expired,647.84,33135.22,EUR,Broker,1
P-2023-000333,100533,LIABILITY,Personal,2023-12-14,2024-10-09,Expired,132.98,3679.97,EUR,Online,1
P-2024-000334,100558,LIABILITY,Personal,2024-03-03,2025-05-29,Expired,172.48,28905.37,EUR,Bank,1
P-2024-000335,100072,PET,Cat,2024-12-14,2025-06-30,Active,62.99,9987.76,EUR,Online,1
P-2024-000336,100175,HOME,HomePlus,2024-04-14,2025-06-19,Expired,443.82,6244.43,EUR,Phone,1
P-2023-000337,100210,LIABILITY,Personal,2023-06-08,2024-07-02,Expired,209.38,22968.98,EUR,Agent,1
P-2025-000338,100540,LIABILITY,Personal,2025-05-22,2025-12-17,Active,75.95,16208.17,EUR,Phone,1
P-2024-000339,100336,LIABILITY,Personal,2024-04-08,2025-03-28,Expired,120.27,47084.36,EUR,Agent,1
P-2024-000340,100068,PET,Dog,2024-06-06,2025-07-09,Active,125.68,13389.03,EUR,Online,1
P-2024-000341,100099,TRAVEL,World,2024-02-10,2025-01-06,Expired,81.57,1181.42,EUR,Online,1
P-2025-000342,100113,HOME,HomeBasic,2025-03-14,2025-12-17,Active,583.86,36250.02,EUR,Broker,1
P-2024-000343,100156,AUTO,CASCO,2024-05-11,2025-01-25,Expired,640.47,23429.45,EUR,Broker,1
P-2024-000344,100944,AUTO,CASCO,2024-04-04,2025-02-14,Expired,525.41,32961.77,EUR,Online,1
P-2024-000345,100625,PET,Cat,2024-08-26,2025-06-06,Expired,97.75,1828.73,EUR,Agent,1
P-2024-000346,100721,LIABILITY,Personal,2024-06-17,2025-06-03,Expired,129.36,34265.48,EUR,Broker,1
P-2024-000347,100051,LIABILITY,Personal,2024-07-10,2025-07-10,Active,266.78,39960.4,EUR,Phone,1
P-2025-000348,100373,TRAVEL,Europe,2025-05-17,2026-05-23,Active,30.58,26564.94,EUR,Broker,1
P-2025-000349,100113,TRAVEL,Europe,2025-01-01,2026-03-14,Active,24.46,19537.46,EUR,Broker,1
P-2024-000350,100797,TRAVEL,Europe,2024-06-05,2025-05-17,Expired,21.82,21527.53,EUR,Agent,1
P-2023-000351,100579,HOME,HomePlus,2023-12-13,2024-08-27,Expired,517.0,49322.66,EUR,Online,1
P-2024-000352,100310,PET,Cat,2024-07-31,2025-09-05,Active,62.16,36646.38,EUR,Online,1
P-2024-000353,100046,LIABILITY,Personal,2024-12-21,2025-12-20,Active,257.96,42304.33,EUR,Agent,1
P-2023-000354,100057,PET,Dog,2023-04-21,2024-05-04,Expired,77.5,49203.02,EUR,Bank,1
P-2024-000355,100382,HOME,HomeBasic,2024-08-15,2025-12-15,Active,211.96,4464.13,EUR,Phone,1
P-2023-000356,100453,TRAVEL,World,2023-03-25,2023-10-23,Expired,85.04,2685.76,EUR,Broker,1
P-2024-000357,100312,HOME,HomeBasic,2024-06-16,2025-05-22,Expired,704.81,40023.15,EUR,Bank,1
P-2023-000358,100697,LIABILITY,Personal,2023-08-11,2024-05-14,Expired,264.1,45600.62,EUR,Online,1
P-2025-000359,100657,HOME,HomeBasic,2025-01-27,2025-11-22,Active,291.62,37065.73,EUR,Online,1
P-2023-000360,100891,HOME,HomePlus,2023-04-01,2024-06-19,Expired,672.46,47995.13,EUR,Agent,1
P-2023-000361,100114,PET,Cat,2023-11-22,2025-03-30,Expired,72.94,8049.93,EUR,Broker,1
P-2025-000362,100726,LIABILITY,Personal,2025-01-30,2026-02-12,Active,228.96,22329.34,EUR,Agent,1
P-2024-000363,100082,HOME,HomePlus,2024-10-29,2025-10-07,Active,593.64,21711.64,EUR,Bank,1
P-2024-000364,100168,PET,Cat,2024-08-18,2025-05-06,Expired,75.69,18234.29,EUR,Agent,1
P-2024-000365,100105,AUTO,MTPL,2024-08-02,2025-11-08,Active,234.16,21365.76,EUR,Agent,1
P-2023-000366,100533,TRAVEL,Europe,2023-01-28,2023-11-30,Expired,33.76,35356.07,EUR,Agent,1
P-2024-000367,100116,HOME,HomeBasic,2024-06-18,2025-02-06,Expired,712.32,49786.61,EUR,Online,1
P-2024-000368,100665,HOME,HomeBasic,2024-08-18,2025-05-14,Expired,365.39,15258.97,EUR,Phone,1
P-2023-000369,100645,LIABILITY,Personal,2023-09-17,2024-08-26,Expired,338.68,36216.26,EUR,Agent,1
P-2024-000370,100922,AUTO,CASCO,2024-03-27,2025-06-06,Expired,788.3,5002.31,EUR,Bank,1
P-2024-000371,100445,LIABILITY,Personal,2024-11-04,2025-11-29,Active,167.72,17434.93,EUR,Broker,1
P-2024-000372,100773,TRAVEL,World,2024-07-12,2025-09-17,Active,59.39,32217.21,EUR,Broker,1
P-2023-000373,100562,HOME,HomePlus,2023-01-30,2024-01-01,Expired,387.17,5858.16,EUR,Broker,1
P-2023-000374,100652,HOME,HomeBasic,2023-11-25,2024-07-28,Expired,364.97,15817.39,EUR,Agent,1
P-2023-000375,100520,LIABILITY,Personal,2023-07-11,2024-06-10,Expired,107.63,46402.68,EUR,Online,1
P-2024-000376,100050,AUTO,CASCO,2024-02-02,2025-01-02,Expired,363.59,42903.1,EUR,Phone,1
P-2023-000377,100758,LIABILITY,Personal,2023-03-16,2024-05-12,Expired,87.0,6364.64,EUR,Agent,1
P-2023-000378,100614,AUTO,MTPL,2023-06-29,2024-08-09,Expired,187.4,1238.55,EUR,Bank,1
P-2023-000379,100028,PET,Cat,2023-07-11,2024-03-26,Expired,65.31,49412.68,EUR,Phone,1
P-2023-000380,100098,TRAVEL,World,2023-08-26,2024-09-07,Expired,60.37,40226.27,EUR,Broker,1
P-2024-000381,100028,AUTO,CASCO,2024-10-15,2025-08-04,Active,235.44,21145.24,EUR,Agent,1
P-2023-000382,100553,LIABILITY,Personal,2023-08-02,2024-07-13,Expired,242.55,6078.2,EUR,Bank,1
P-2024-000383,100671,AUTO,MTPL,2024-03-15,2024-11-20,Expired,101.46,1347.5,EUR,Agent,1
P-2023-000384,100165,AUTO,CASCO,2023-11-05,2024-10-10,Expired,644.48,49032.8,EUR,Phone,1
P-2025-000385,100505,HOME,HomePlus,2025-03-23,2026-05-07,Active,1048.36,3198.17,EUR,Broker,1
P-2024-000386,100322,TRAVEL,World,2024-04-03,2025-06-12,Expired,68.5,31563.44,EUR,Broker,1
P-2023-000387,100148,AUTO,CASCO,2023-11-19,2024-10-13,Expired,704.96,47410.49,EUR,Bank,1
P-2023-000388,100197,TRAVEL,Europe,2023-01-05,2023-11-16,Expired,33.16,4952.82,EUR,Agent,1
P-2025-000389,100016,AUTO,MTPL,2025-02-06,2025-12-13,Active,254.58,40450.84,EUR,Broker,1
P-2023-000390,100157,AUTO,MTPL,2023-06-07,2024-06-30,Expired,99.44,19473.38,EUR,Online,1
P-2024-000391,100926,HOME,HomePlus,2024-04-04,2025-09-19,Active,918.24,1831.49,EUR,Online,1
P-2023-000392,100219,PET,Dog,2023-06-05,2024-06-24,Expired,361.57,13631.15,EUR,Broker,1
P-2024-000393,100999,AUTO,CASCO,2024-07-13,2025-09-16,Active,400.36,33631.41,EUR,Online,1
P-2023-000394,100532,PET,Dog,2023-05-28,2024-06-30,Expired,94.34,45256.34,EUR,Agent,1
P-2023-000395,100019,AUTO,MTPL,2023-09-22,2024-07-11,Expired,189.12,34537.33,EUR,Online,1
P-2024-000396,100385,TRAVEL,World,2024-02-21,2024-12-16,Expired,83.66,16848.7,EUR,Agent,1
P-2023-000397,100322,TRAVEL,World,2023-10-12,2024-07-08,Expired,76.1,43747.33,EUR,Agent,1
P-2024-000398,100907,PET,Cat,2024-12-10,2025-10-03,Active,96.8,32509.99,EUR,Online,1
P-2024-000399,100605,PET,Cat,2024-10-17,2025-11-03,Active,69.0,13406.75,EUR,Broker,1
P-2023-000400,100686,AUTO,MTPL,2023-04-02,2024-04-27,Expired,120.65,46786.59,EUR,Broker,1
P-2025-000401,100068,AUTO,CASCO,2025-01-19,2026-06-12,Active,328.3,7491.06,EUR,Phone,1
P-2024-000402,100945,PET,Dog,2024-08-12,2025-11-11,Active,123.87,13773.08,EUR,Online,1
P-2023-000403,100716,LIABILITY,Personal,2023-07-22,2024-09-11,Expired,153.45,7316.23,EUR,Bank,1
P-2024-000404,100497,PET,Dog,2024-09-30,2025-10-02,Active,94.51,48080.64,EUR,Bank,1
P-2024-000405,100991,AUTO,MTPL,2024-02-11,2024-12-12,Expired,271.59,32320.89,EUR,Online,1
P-2024-000406,100213,AUTO,MTPL,2024-06-09,2025-09-16,Active,129.63,40310.21,EUR,Phone,1
P-2024-000407,100145,LIABILITY,Personal,2024-11-03,2025-11-26,Active,287.28,7228.41,EUR,Broker,1
P-2024-000408,100527,PET,Cat,2024-08-20,2025-05-21,Expired,85.06,23210.11,EUR,Broker,1
P-2023-000409,100756,LIABILITY,Personal,2023-01-19,2024-01-20,Expired,116.9,40916.63,EUR,Broker,1
P-2025-000410,100400,LIABILITY,Personal,2025-02-09,2025-07-24,Active,150.94,18577.62,EUR,Broker,1
P-2024-000411,100604,AUTO,CASCO,2024-05-13,2025-08-18,Active,321.37,25156.15,EUR,Broker,1
P-2023-000412,100588,TRAVEL,World,2023-03-20,2024-01-27,Expired,102.82,3716.22,EUR,Phone,1
P-2024-000413,100487,HOME,HomePlus,2024-09-18,2025-04-18,Expired,380.7,25104.47,EUR,Broker,1
P-2024-000414,100016,AUTO,CASCO,2024-11-21,2026-01-17,Active,1251.68,28314.61,EUR,Phone,1
P-2025-000415,100841,PET,Dog,2025-02-13,2025-11-25,Active,80.78,23572.97,EUR,Bank,1
P-2025-000416,100382,TRAVEL,Europe,2025-02-11,2026-04-11,Active,19.72,43988.18,EUR,Agent,1
P-2024-000417,100015,AUTO,CASCO,2024-10-02,2025-03-31,Expired,547.89,22917.84,EUR,Agent,1
P-2023-000418,100689,LIABILITY,Personal,2023-05-22,2024-02-02,Expired,119.3,10037.32,EUR,Phone,1
P-2025-000419,100133,LIABILITY,Personal,2025-02-28,2026-07-20,Active,161.43,11093.42,EUR,Phone,1
P-2024-000420,100603,HOME,HomePlus,2024-06-13,2025-02-27,Expired,822.79,24974.68,EUR,Online,1
P-2024-000421,100102,AUTO,MTPL,2024-12-06,2026-02-12,Active,72.69,11043.98,EUR,Online,1
P-2024-000422,100225,LIABILITY,Personal,2024-07-18,2025-04-13,Expired,528.77,41096.72,EUR,Bank,1
P-2023-000423,100505,AUTO,MTPL,2023-12-11,2024-11-09,Expired,292.05,36411.5,EUR,Agent,1
P-2024-000424,100983,TRAVEL,World,2024-03-29,2025-02-02,Expired,39.1,14108.82,EUR,Phone,1
P-2023-000425,100909,LIABILITY,Personal,2023-06-15,2024-03-29,Expired,180.13,10603.03,EUR,Agent,1
P-2023-000426,100108,HOME,HomePlus,2023-08-07,2024-12-25,Expired,760.13,16755.12,EUR,Bank,1
P-2023-000427,100627,AUTO,CASCO,2023-11-01,2024-05-30,Expired,447.06,35417.54,EUR,Broker,1
P-2023-000428,100507,AUTO,CASCO,2023-12-01,2024-10-12,Expired,368.42,36703.21,EUR,Bank,1
P-2023-000429,100085,HOME,HomePlus,2023-06-17,2024-08-07,Expired,781.49,25976.58,EUR,Bank,1
P-2024-000430,100598,AUTO,MTPL,2024-11-30,2025-12-19,Active,117.87,33681.32,EUR,Bank,1
P-2025-000431,100676,LIABILITY,Personal,2025-02-13,2026-03-07,Active,372.63,4796.7,EUR,Agent,1
P-2025-000432,100129,LIABILITY,Personal,2025-05-09,2026-09-21,Active,327.66,35269.85,EUR,Bank,1
P-2025-000433,100165,LIABILITY,Personal,2025-02-28,2026-06-12,Active,230.2,23852.36,EUR,Broker,1
P-2023-000434,100503,LIABILITY,Personal,2023-07-19,2024-08-15,Expired,146.15,5667.2,EUR,Agent,1
P-2025-000435,100909,PET,Cat,2025-02-22,2026-09-20,Active,81.47,47363.16,EUR,Bank,1
P-2024-000436,100702,PET,Dog,2024-03-01,2024-12-03,Expired,122.2,36514.56,EUR,Bank,1
P-2024-000437,100951,TRAVEL,World,2024-12-04,2026-02-20,Active,96.51,7666.76,EUR,Broker,1
P-2025-000438,100085,HOME,HomePlus,2025-03-06,2026-05-18,Active,587.96,1776.74,EUR,Online,1
P-2025-000439,100150,LIABILITY,Personal,2025-05-09,2026-01-06,Active,131.67,24958.6,EUR,Broker,1
P-2024-000440,100520,HOME,HomeBasic,2024-03-27,2025-04-24,Expired,211.62,32827.6,EUR,Online,1
P-2025-000441,100657,HOME,HomeBasic,2025-02-21,2026-03-06,Active,311.66,3670.95,EUR,Phone,1
P-2024-000442,100554,TRAVEL,Europe,2024-07-01,2025-01-15,Expired,48.52,36429.8,EUR,Phone,1
P-2025-000443,100924,PET,Cat,2025-04-09,2026-03-11,Active,81.4,48535.73,EUR,Online,1
P-2025-000444,100427,PET,Dog,2025-03-23,2026-01-17,Active,90.23,13584.67,EUR,Agent,1
P-2023-000445,100855,AUTO,CASCO,2023-08-14,2024-11-10,Expired,752.53,39354.54,EUR,Agent,1
P-2024-000446,100046,AUTO,MTPL,2024-02-19,2025-02-22,Expired,307.7,13870.82,EUR,Broker,1
P-2023-000447,100115,TRAVEL,World,2023-08-16,2024-05-15,Expired,25.84,3509.99,EUR,Agent,1
P-2025-000448,100617,TRAVEL,Europe,2025-04-20,2026-05-20,Active,45.92,12932.89,EUR,Agent,1
P-2023-000449,100099,TRAVEL,World,2023-06-09,2024-08-07,Expired,81.22,8517.23,EUR,Phone,1
P-2025-000450,100102,LIABILITY,Personal,2025-05-21,2026-04-24,Active,184.55,39248.06,EUR,Bank,1
P-2023-000451,100006,HOME,HomePlus,2023-03-14,2023-12-22,Expired,775.75,18969.37,EUR,Bank,1
P-2024-000452,100475,PET,Cat,2024-04-30,2025-05-04,Expired,36.78,25170.76,EUR,Phone,1
P-2024-000453,100196,AUTO,MTPL,2024-01-26,2024-10-02,Expired,210.41,19556.46,EUR,Broker,1
P-2023-000454,100915,LIABILITY,Personal,2023-12-17,2024-11-07,Expired,115.29,21554.59,EUR,Online,1
P-2023-000455,100470,LIABILITY,Personal,2023-10-28,2024-11-04,Expired,120.96,37284.97,EUR,Online,1
P-2023-000456,100303,PET,Dog,2023-04-26,2024-01-08,Expired,87.99,10188.83,EUR,Broker,1
P-2024-000457,100792,HOME,HomeBasic,2024-08-08,2025-06-28,Expired,438.87,23726.68,EUR,Agent,1
P-2025-000458,100118,PET,Cat,2025-05-14,2026-02-15,Active,55.26,6664.67,EUR,Online,1
P-2024-000459,100323,HOME,HomeBasic,2024-02-01,2025-08-12,Active,589.61,33511.03,EUR,Agent,1
P-2023-000460,100717,TRAVEL,World,2023-08-29,2024-07-25,Expired,52.33,42725.32,EUR,Agent,1
P-2023-000461,100770,HOME,HomePlus,2023-03-21,2024-03-04,Expired,320.0,45248.37,EUR,Phone,1
P-2025-000462,100715,TRAVEL,World,2025-05-04,2026-07-31,Active,29.82,18150.34,EUR,Online,1
P-2025-000463,100712,AUTO,CASCO,2025-03-27,2026-02-03,Active,1024.35,41941.47,EUR,Broker,1
P-2025-000464,100235,HOME,HomeBasic,2025-02-23,2025-11-01,Active,561.73,18863.75,EUR,Broker,1
P-2023-000465,100622,PET,Cat,2023-05-23,2024-06-03,Expired,143.39,40389.13,EUR,Online,1
P-2024-000466,100479,HOME,HomeBasic,2024-05-30,2025-08-09,Active,609.82,11168.06,EUR,Online,1
P-2023-000467,100551,TRAVEL,World,2023-12-06,2024-09-19,Expired,62.28,15844.31,EUR,Phone,1
P-2025-000468,100086,LIABILITY,Personal,2025-05-22,2026-07-08,Active,171.12,16666.32,EUR,Agent,1
P-2024-000469,100595,AUTO,CASCO,2024-11-23,2025-08-18,Active,635.5,33930.57,EUR,Broker,1
P-2023-000470,100941,LIABILITY,Personal,2023-03-03,2023-12-08,Expired,299.96,39363.26,EUR,Online,1
P-2024-000471,100007,PET,Dog,2024-08-22,2025-08-26,Active,92.81,9017.21,EUR,Online,1
P-2023-000472,100135,LIABILITY,Personal,2023-02-08,2023-08-05,Expired,118.11,18999.69,EUR,Phone,1
P-2025-000473,100863,TRAVEL,World,2025-01-26,2026-05-03,Active,70.31,44543.46,EUR,Agent,1
P-2024-000474,100877,TRAVEL,Europe,2024-05-12,2025-01-24,Expired,51.05,14598.62,EUR,Phone,1
P-2023-000475,100443,AUTO,MTPL,2023-09-18,2024-10-11,Expired,96.52,16413.64,EUR,Phone,1
P-2023-000476,100196,LIABILITY,Personal,2023-04-12,2024-04-18,Expired,155.89,25965.93,EUR,Broker,1
P-2023-000477,100064,HOME,HomePlus,2023-06-11,2024-05-28,Expired,418.66,22674.44,EUR,Broker,1
P-2023-000478,100968,LIABILITY,Personal,2023-04-23,2024-04-11,Expired,233.94,23867.47,EUR,Broker,1
P-2024-000479,100920,AUTO,CASCO,2024-05-30,2025-01-18,Expired,265.24,21654.05,EUR,Agent,1
P-2023-000480,100717,AUTO,MTPL,2023-03-26,2024-01-21,Expired,245.69,10306.8,EUR,Broker,1
P-2023-000481,100899,TRAVEL,Europe,2023-12-20,2025-01-14,Expired,46.53,6155.76,EUR,Online,1
P-2024-000482,100179,PET,Cat,2024-12-01,2026-03-05,Active,108.83,21467.72,EUR,Bank,1
P-2023-000483,100079,PET,Cat,2023-01-27,2024-01-05,Expired,135.17,35195.36,EUR,Bank,1
P-2023-000484,100569,AUTO,MTPL,2023-04-09,2024-02-18,Expired,191.38,28892.28,EUR,Phone,1
P-2024-000485,100873,AUTO,MTPL,2024-07-09,2025-01-15,Expired,70.95,47796.12,EUR,Phone,1
P-2024-000486,100353,AUTO,CASCO,2024-04-13,2025-04-26,Expired,461.99,4180.06,EUR,Phone,1
